Epoch,Train Loss,Val Loss,MSE Train,MSE Val
187,-1.7818150,98.8486272,0.0312377,0.0419375
188,-1.8134900,95.8076631,0.0291697,0.0240566
189,-1.7150049,100.2542847,0.0244448,0.0262903
190,-1.7807182,101.9998640,0.0286171,0.0278130
191,-1.8620960,96.3193932,0.0239047,0.0208462
192,-1.8885808,101.4971885,0.0187770,0.0181306
193,-1.6887014,98.3186010,0.0201940,0.0190108
194,-1.8303664,97.7530829,0.0181294,0.0204009
195,-1.8170267,98.6981501,0.0260915,0.0237040
196,-1.9446746,100.6161687,0.0217753,0.0183282
197,-1.8653181,98.7236808,0.0189517,0.0166615
198,-1.7666513,98.3710890,0.0242889,0.0219407
199,-1.6788574,99.1171823,0.0230351,0.0270333
200,-1.9245212,100.7143744,0.0209352,0.0214819
201,-1.8327533,94.5846423,0.0228005,0.0227751
202,-1.5941491,98.0375014,0.0324087,0.0379440
203,-1.7109891,97.8233630,0.0375984,0.0363366
204,-1.7149021,101.1923238,0.0306565,0.0300334
205,-1.6966414,101.7741952,0.0299478,0.0331094
206,-1.3644811,97.4130894,0.0421132,0.0361887
207,-1.8416477,102.5637644,0.0292584,0.0264177
208,-1.8044583,101.3767566,0.0301484,0.0370990
209,-1.7773007,93.3848872,0.0364337,0.0289549
210,-1.7518053,99.4943585,0.0300755,0.0224904
211,-1.4412439,98.3624859,0.0272085,0.0459441
212,-1.8086038,97.3181041,0.0384645,0.0344855
213,-1.7497186,97.2909230,0.0403235,0.0643017
214,-1.6536240,97.2585547,0.0332046,0.0424943
215,-1.6327987,99.3165417,0.0409656,0.0376588
216,-1.8345272,94.9035819,0.0322924,0.0303234
217,-1.6399346,95.6068636,0.0314895,0.0350174
218,-1.7572891,99.3101688,0.0370080,0.0288683
219,-1.7437853,94.7617917,0.0254559,0.0281918
220,-0.9525565,100.5408034,0.0276604,0.0244656
221,-1.7963653,99.7965872,0.0264594,0.0364069
222,-1.8712064,100.7664325,0.0290165,0.0225296
223,-1.6863304,97.4988713,0.0293246,0.0294387
224,-1.8347022,97.8944090,0.0305130,0.0323984
225,-1.7793030,99.7879437,0.0264747,0.0250449
226,-1.7972561,94.8786496,0.0303093,0.0348307
227,-1.7451368,94.7802116,0.0260959,0.0205958
228,-1.2521935,99.2531168,0.0553067,0.0561666
229,-1.6909270,99.1913601,0.0467377,0.0398451
230,-1.4818806,97.7566945,0.0383465,0.0340025
231,0.1805750,99.2868490,0.0515903,0.0486183
232,-1.6678854,95.9193777,0.0413318,0.0355490
233,-1.6856572,95.0161328,0.0331210,0.0274819
234,-1.7184338,99.9456631,0.0302126,0.0367417
235,-1.7169849,98.9304507,0.0289867,0.0261697
236,-1.7779939,96.8234029,0.0281623,0.0272963
237,-1.7278492,98.0513796,0.0290431,0.0298815
238,-1.7132057,98.0960141,0.0279527,0.0253670
239,-1.8548555,95.3125417,0.0255409,0.0186032
240,-1.7899265,100.0509266,0.0298645,0.0235759
241,-1.7838237,100.3542554,0.0287665,0.0214842
242,-1.6601459,98.7487724,0.0258957,0.0313742
243,-1.8206662,101.7988673,0.0251582,0.0242498
244,-1.4836470,104.5668934,0.0283716,0.0278155
245,-1.6298531,102.0763163,0.0248147,0.0212478
246,39.3882391,99.9344157,0.0500263,0.0602834
247,-1.5717633,102.1718477,0.0507732,0.0470452
248,-1.3865759,101.7256720,0.0369501,0.0295765
249,-1.3676425,99.2306624,0.0292217,0.0325455
250,-1.7551883,97.8985108,0.0305945,0.0344139
251,-1.7732667,97.1542486,0.0302058,0.0299142
252,-1.7383595,102.9549346,0.0324127,0.0325601
253,-1.8409084,101.4613767,0.0319950,0.0330319
254,-1.5743716,98.7951079,0.0332773,0.0327191
255,-1.7691033,101.0677365,0.0286024,0.0372859
256,-1.6508250,100.0991765,0.0415932,0.0522411
257,-1.5944820,93.1145535,0.0373698,0.0305132
258,0.2889997,97.7967615,0.0431637,0.0418244
259,-1.7813170,100.5220502,0.0453771,0.0486681
260,-1.7676630,94.5594729,0.0450627,0.0433706
261,-1.9054906,103.3726783,0.0401336,0.0368662
262,-1.7604498,98.0517722,0.0401499,0.0417232
263,-1.3271768,103.0653622,0.0553220,0.0419179
264,-1.6923834,99.8401551,0.0380699,0.0333434
265,-1.8547574,99.1223907,0.0313705,0.0306515
266,-1.7725990,96.5435824,0.0372244,0.0669452
267,-1.6279776,99.4936553,0.0497308,0.0423055
268,-1.6367978,101.5237454,0.0351830,0.0379275
269,-1.4928755,98.7214425,0.0426857,0.0393978
270,-1.4754941,98.7560099,0.0344561,0.0347382
271,-1.7053750,97.5337193,0.0375968,0.0481620
272,-1.7431927,97.6595477,0.0413050,0.0370921
273,-1.3631269,100.5141716,0.0336648,0.0338907
274,-0.9024792,98.5796489,0.0337169,0.0458494
275,-1.8057602,98.5840207,0.0417804,0.0412824
276,-1.6872789,99.8764469,0.0386400,0.0400607
277,-1.7206217,101.1711406,0.0346694,0.0320578
278,-1.7843178,99.4300724,0.0294051,0.0282576
279,-1.8346226,98.5041077,0.0258437,0.0223639
280,-1.8282383,93.3435483,0.0265632,0.0334695
281,-1.6462640,97.1356759,0.0647374,0.1923450
282,-1.7905437,90.4359072,0.0798897,0.0301483
283,-1.9701028,96.1104905,0.0286599,0.0257679
284,-1.9322601,101.4691584,0.0354526,0.0337088
285,-1.7658000,95.0641172,0.0300534,0.0381059
286,-1.9677370,95.6827565,0.0273412,0.0290746
287,-1.7981885,96.6303441,0.0327247,0.0324563
288,-1.8323797,96.0646765,0.0253350,0.0221197
289,-0.9147744,100.7525254,0.0260484,0.0236382
290,-1.9637399,97.3386315,0.0204701,0.0165353
291,-2.0273904,97.8146215,0.0193005,0.0160973
292,-2.0919729,92.7681800,0.0196113,0.0215311
293,-2.0816407,97.6087900,0.0160030,0.0269183
294,-1.7054634,96.1889286,0.0448759,0.0458765
295,-1.6445685,99.1888640,0.0339277,0.0258405
296,-1.8006064,92.7700780,0.0219619,0.0202009
297,-1.8809812,101.0066411,0.0203105,0.0323527
298,-1.9385627,95.0777277,0.0221780,0.0171005
299,612.0860233,103.5294119,0.0488542,0.0495474
300,-1.5536948,96.9343581,0.0428539,0.0400936
